date,actual_return,predicted_return,base_price,actual_price,predicted_price,abs_price_error,price_error_pct,explosion_flag
2025-03-31,0.019412625538381745,-0.003139427164569497,217.89999389648438,222.1300048828125,217.21591273648622,4.914092146326283,0.022122595049321566,False
2025-04-01,0.0047719692760685994,-0.0014072442427277565,222.1300048828125,223.19000244140625,221.81741371230407,1.3725887291021763,0.006149866544593636,False
2025-04-02,0.003136327526256366,-2.608727663755417e-05,223.19000244140625,223.88999938964844,223.18418002206982,0.7058193675786129,0.003152527444293014,False
2025-04-03,-0.09245610346452682,0.00041170394979417324,223.88999938964844,203.19000244140625,223.98217578671657,20.792173345310317,0.10232872235584593,False
2025-04-04,-0.07288743235713335,-0.0014102833811193705,203.19000244140625,188.3800048828125,202.90344695775354,14.523442074941045,0.07709651607651137,False
2025-04-07,-0.036734249865053914,0.026691485196352005,188.3800048828125,181.4600067138672,193.4081469944308,11.94814028056362,0.06584448274271194,False
2025-04-08,-0.049818186985832624,0.03506256267428398,181.4600067138672,172.4199981689453,187.82245957214815,15.402461403202835,0.0893310611690807,False
2025-04-09,0.15328852926139658,0.04091864079236984,172.4199981689453,198.85000610351562,179.47519013944145,19.374815964074173,0.09743432421112523,False
2025-04-10,-0.04239380274487847,-0.04052778705954552,198.85000610351562,190.4199981689453,190.79105539936302,0.3710572304177049,0.0019486253228954123,False
2025-04-11,0.0405944533235465,0.017596986144781113,190.4199981689453,198.14999389648438,193.7708162384135,4.379177658070887,0.02210031689609143,False
2025-04-14,0.022054052538903912,0.008915916085243225,198.14999389648438,202.52000427246094,199.9166826143569,2.6033216581040506,0.012854639557491138,False
2025-04-15,-0.0018763819612667154,0.018650304526090622,202.52000427246094,202.13999938964844,206.2970640247675,4.15706463511907,0.02056527479801681,False
2025-04-16,-0.038933388448355366,0.017523428425192833,202.13999938964844,194.27000427246094,205.68218520082146,11.412180928360527,0.05874391659741308,False
2025-04-17,0.013949613401343264,0.012193327769637108,194.27000427246094,196.97999572753906,196.63880211036386,0.34119361717520746,0.0017321231829405834,False
2025-04-21,-0.019392791899099593,0.011451790109276772,196.97999572753906,193.16000366210938,199.23576929433708,6.0757656322277,0.0314545740165542,False
2025-04-22,0.03406503264808869,0.012228226289153099,193.16000366210938,199.74000549316406,195.5220078969033,4.217997596260773,0.021117440073391457,False
2025-04-23,0.024331633507028716,0.009419914335012436,199.74000549316406,204.60000610351562,201.62153923418458,2.9784668693310437,0.014557511146036397,False
2025-04-24,0.018426143212158408,0.012786231935024261,204.60000610351562,208.3699951171875,207.21606923546256,1.1539258817249447,0.005537869697006883,False
